Date;"CO (ug/m3)";"NO (ug/m3)";"NO2 (ug/m3)";"NOx (ug/m3)";"PM10 (ug/m3)";"SO2 (ug/m3)"
"2014-02-22 00:00:00";720;30,2;33,8;80,1;40;13,8
"2014-02-23 00:00:00";322;4,2;13,4;19,8;20;11,9
"2014-02-24 00:00:00";514;29,2;28,9;73,8;31;11,3
"2014-02-25 00:00:00";702;56,9;39,0;126,2;52;14,7
"2014-02-26 00:00:00";766;33,4;39,7;91,0;51;16,1
"2014-02-27 00:00:00";1073;51,3;48,4;127,1;75;12,0
"2014-02-28 00:00:00";720;35,1;48,9;102,8;53;13,5
"2014-03-01 00:00:00";740;19,1;38,8;68,1;45;14,6
"2014-03-02 00:00:00";497;4,4;14,9;21,7;28;7,3
"2014-03-03 00:00:00";579;23,0;34,4;69,7;28;6,9
"2014-03-04 00:00:00";607;23,2;28,7;64,2;23;4,7
"2014-03-05 00:00:00";508;11,5;15,2;32,8;20;4,6
"2014-03-06 00:00:00";447;9,7;13,0;27,8;17;8,1
"2014-03-07 00:00:00";451;13,2;19,3;39,6;17;11,8
"2014-03-08 00:00:00";391;6,2;15,1;24,6;20;10,8
"2014-03-09 00:00:00";349;3,7;11,4;17,1;21;9,8
"2014-03-10 00:00:00";802;29,3;42,7;87,6;44;10,9
"2014-03-11 00:00:00";515;10,4;34,2;50,1;35;9,3
"2014-03-12 00:00:00";448;6,5;22,9;32,9;39;9,9
"2014-03-13 00:00:00";673;36,6;41,6;97,7;39;9,2
"2014-03-14 00:00:00";1065;59,5;76,3;167,5;78;10,0
"2014-03-15 00:00:00";457;5,5;20,9;29,3;40;6,5
"2014-03-16 00:00:00";345;5,0;12,5;20,2;10;5,4
"2014-03-17 00:00:00";387;15,7;20,8;44,9;16;4,0
"2014-03-18 00:00:00";551;42,0;43,0;107,4;47;4,2
"2014-03-19 00:00:00";668;34,6;39,1;92,1;72;3,8
"2014-03-20 00:00:00";550;39,4;41,2;101,5;81;4,3
"2014-03-21 00:00:00";591;51,1;58,9;137,2;102;6,8
"2014-03-22 00:00:00";526;17,7;40,8;67,8;68;7,0
"2014-03-23 00:00:00";480;10,5;28,8;44,8;40;7,5
"2014-03-24 00:00:00";479;24,9;33,8;72,0;30;4,6
"2014-03-25 00:00:00";818;51,0;43,2;121,5;86;5,3
"2014-03-26 00:00:00";797;19,9;37,0;67,5;70;5,1
"2014-03-27 00:00:00";482;10,1;23,1;38,6;52;3,3
"2014-03-28 00:00:00";316;9,5;20,8;35,4;45;4,4
"2014-03-29 00:00:00";257;5,7;20,2;28,9;43;5,4
"2014-03-30 00:00:00";421;27,9;39,9;82,6;40;5,5
"2014-03-31 00:00:00";800;72,9;72,4;184,2;81;5,8
"2014-04-01 00:00:00";412;14,6;39,9;62,3;44;4,1
"2014-04-02 00:00:00";439;10,6;34,9;51,1;43;4,5
"2014-04-03 00:00:00";482;42,6;62,1;127,4;53;6,4
"2014-04-04 00:00:00";454;32,0;45,3;94,5;51;4,2
"2014-04-05 00:00:00";342;6,2;22,8;32,4;36;3,2
"2014-04-06 00:00:00";428;14,6;29,6;51,9;20;2,7
"2014-04-07 00:00:00";601;42,9;42,6;108,3;34;3,7
"2014-04-08 00:00:00";771;57,0;73,9;161,4;54;4,0
"2014-04-09 00:00:00";464;25,5;40,4;79,6;19;3,6
"2014-04-10 00:00:00";476;34,7;35,5;88,7;20;5,2
"2014-04-11 00:00:00";190;11,1;21,8;38,8;14;5,0
"2014-04-12 00:00:00";256;6,8;19,1;29,5;16;5,1
"2014-04-13 00:00:00";437;21,6;36,7;69,8;28;5,5
"2014-04-14 00:00:00";308;21,8;39,2;72,7;25;4,6
"2014-04-15 00:00:00";278;12,8;28,9;48,5;13;4,1
"2014-04-16 00:00:00";249;7,7;17,4;29,1;31;4,3
"2014-04-17 00:00:00";236;7,1;17,5;28,4;22;4,3
"2014-04-18 00:00:00";312;7,6;26,9;38,5;23;3,8
"2014-04-19 00:00:00";275;4,6;18,7;25,8;23;3,6
"2014-04-20 00:00:00";337;6,7;20,6;30,9;12;3,7
"2014-04-21 00:00:00";388;6,3;22,6;32,3;13;3,9
"2014-04-22 00:00:00";438;22,2;43,0;77,0;22;4,0
"2014-04-23 00:00:00";400;17,3;35,7;62,2;22;3,7
"2014-04-24 00:00:00";365;10,8;28,9;45,5;19;3,2
"2014-04-25 00:00:00";367;12,2;29,5;48,2;17;3,2
"2014-04-26 00:00:00";416;12,0;26,8;45,2;17;3,6
"2014-04-27 00:00:00";379;6,0;16,1;25,3;22;3,3
"2014-04-28 00:00:00";457;16,1;30,1;54,7;24;3,1
"2014-04-29 00:00:00";542;23,9;41,9;78,6;24;3,2
"2014-04-30 00:00:00";576;23,2;46,7;82,3;24;3,1
"2014-05-01 00:00:00";570;14,8;40,1;62,7;23;3,0
"2014-05-02 00:00:00";522;11,3;33,7;51,1;22;2,7
"2014-05-03 00:00:00";495;5,8;19,7;28,5;20;3,1
"2014-05-04 00:00:00";440;3,9;7,3;13,4;62;2,4
"2014-05-05 00:00:00";489;5,5;19,8;28,3;22;2,7
"2014-05-06 00:00:00";648;23,5;52,0;88,0;25;3,1
"2014-05-07 00:00:00";585;13,7;42,2;63,3;26;3,3
"2014-05-08 00:00:00";488;32,4;55,8;105,5;17;3,0
"2014-05-09 00:00:00";238;20,9;38,0;70,1;17;3,0
"2014-05-10 00:00:00";171;11,1;29,1;46,2;16;2,5
"2014-05-11 00:00:00";174;7,9;28,2;40,4;16;2,4
"2014-05-12 00:00:00";205;14,8;34,0;56,7;14;2,3
"2014-05-13 00:00:00";268;28,1;43,4;86,6;17;2,4
"2014-05-14 00:00:00";179;7,9;18,3;30,4;14;2,1
"2014-05-15 00:00:00";171;6,2;15,0;24,5;9;2,1
"2014-05-16 00:00:00";313;21,1;33,3;65,7;13;2,5
"2014-05-17 00:00:00";310;11,0;30,6;47,5;11;2,0
"2014-05-18 00:00:00";361;14,9;29,5;52,3;16;2,0
"2014-05-19 00:00:00";458;24,7;46,8;84,7;23;2,4
"2014-05-20 00:00:00";434;17,1;45,9;72,1;26;2,3
"2014-05-21 00:00:00";432;18,4;45,9;74,2;27;2,4
"2014-05-22 00:00:00";342;21,0;48,1;80,3;31;3,6
"2014-05-23 00:00:00";253;14,6;45,8;68,2;33;4,6
"2014-05-24 00:00:00";211;8,4;27,6;40,5;33;4,5
"2014-05-25 00:00:00";197;5,5;22,3;30,8;23;4,1
"2014-05-26 00:00:00";222;8,6;31,2;44,5;21;4,4
"2014-05-27 00:00:00";237;14,5;34,1;56,3;23;4,5
"2014-05-28 00:00:00";277;20,4;43,9;75,1;19;4,3
"2014-05-29 00:00:00";284;18,3;38,9;67,0;17;4,1
"2014-05-30 00:00:00";197;7,7;15,0;26,8;19;3,8
"2014-05-31 00:00:00";197;4,6;10,4;17,5;16;3,7
"2014-06-01 00:00:00";221;3,9;9,9;15,9;10;3,6
"2014-06-02 00:00:00";263;6,9;20,9;31,4;12;3,7
"2014-06-03 00:00:00";317;15,9;30,5;54,9;17;4,0
"2014-06-04 00:00:00";293;11,1;34,0;51,0;17;3,8
"2014-06-05 00:00:00";370;26,5;42,9;83,6;27;4,1
"2014-06-06 00:00:00";276;7,5;31,3;42,9;22;3,9
"2014-06-07 00:00:00";256;4,3;17,8;24,4;22;3,8
"2014-06-08 00:00:00";261;3,9;13,2;19,3;20;3,6
"2014-06-09 00:00:00";264;4,2;16,3;22,7;24;3,8
"2014-06-10 00:00:00";364;25,2;28,0;66,6;37;4,9
"2014-06-11 00:00:00";275;5,0;19,6;27,3;23;2,7
"2014-06-12 00:00:00";274;5,1;20,0;27,9;20;2,7
"2014-06-13 00:00:00";288;5,0;18,9;26,5;23;2,6
"2014-06-14 00:00:00";280;4,9;13,6;21,1;15;2,8
"2014-06-15 00:00:00";266;4,1;9,4;15,7;13;2,8
"2014-06-16 00:00:00";253;7,2;17,4;28,5;15;2,8
"2014-06-17 00:00:00";266;7,4;24,9;36,2;20;2,8
"2014-06-18 00:00:00";267;6,0;21,3;30,5;20;3,0
"2014-06-19 00:00:00";286;6,3;22,2;31,9;20;3,0
"2014-06-20 00:00:00";293;10,5;23,4;39,5;22;2,9
"2014-06-21 00:00:00";272;5,1;13,5;21,3;12;3,0
"2014-06-22 00:00:00";301;8,7;18,1;31,4;14;3,1
"2014-06-23 00:00:00";396;19,2;35,1;64,5;20;3,2
"2014-06-24 00:00:00";391;12,9;32,6;52,3;16;3,4
"2014-06-25 00:00:00";437;18,8;33,8;62,6;19;3,2
"2014-06-26 00:00:00";355;10,4;23,4;39,4;15;3,2
"2014-06-27 00:00:00";313;7,1;20,8;31,7;11;3,5
"2014-06-28 00:00:00";367;13,7;31,3;52,3;17;3,5
"2014-06-29 00:00:00";303;5,8;21,0;29,9;23;2,9
"2014-06-30 00:00:00";371;13,0;35,2;55,1;25;3,1
"2014-07-01 00:00:00";307;7,5;20,0;31,5;11;3,4
"2014-07-02 00:00:00";343;11,6;31,1;48,8;16;3,5
"2014-07-03 00:00:00";319;6,4;21,7;31,5;12;3,7
"2014-07-04 00:00:00";367;10,9;32,8;49,5;19;3,6
"2014-07-05 00:00:00";357;6,6;25,2;35,3;18;3,7
"2014-07-06 00:00:00";384;10,6;26,9;43,2;23;3,8
"2014-07-07 00:00:00";401;10,1;33,8;49,2;29;3,6
"2014-07-08 00:00:00";412;11,1;35,2;52,3;30;3,5
"2014-07-09 00:00:00";405;15,2;27,2;50,5;19;3,5
"2014-07-10 00:00:00";401;14,8;29,5;52,2;16;3,4
"2014-07-11 00:00:00";409;15,5;25,8;49,6;13;3,2
"2014-07-12 00:00:00";401;9,3;20,6;34,9;10;3,7
"2014-07-13 00:00:00";428;9,5;24,5;39,1;16;3,7
"2014-07-14 00:00:00";451;15,1;33,6;56,7;23;3,7
"2014-07-15 00:00:00";426;7,7;25,4;37,2;21;3,8
"2014-07-16 00:00:00";424;5,7;23,5;32,2;24;3,8
"2014-07-17 00:00:00";416;6,0;19,8;29,0;22;3,8
"2014-07-18 00:00:00";432;6,3;20,9;30,6;22;4,1
"2014-07-19 00:00:00";427;5,2;18,2;26,2;18;4,1
"2014-07-20 00:00:00";447;6,2;22,8;32,4;22;4,0
"2014-07-21 00:00:00";499;15,6;44,0;67,9;28;3,8
"2014-07-22 00:00:00";486;16,3;28,3;53,4;22;3,5
"2014-07-23 00:00:00";455;7,8;21,4;33,3;11;3,5
"2014-07-24 00:00:00";304;6,7;24,9;35,1;13;2,5
"2014-07-25 00:00:00";221;10,0;33,1;48,5;21;3,0
"2014-07-26 00:00:00";261;6,6;33,1;43,3;22;3,5
"2014-07-27 00:00:00";173;2,2;22,3;25,7;21;3,5
"2014-07-28 00:00:00";262;14,1;41,3;62,9;24;3,6
"2014-07-29 00:00:00";246;8,2;40,2;52,8;19;3,8
"2014-07-30 00:00:00";281;15,2;42,2;65,6;26;3,8
"2014-07-31 00:00:00";234;6,0;35,2;44,3;16;3,8
"2014-08-01 00:00:00";281;5,9;40,1;49,1;26;3,6
"2014-08-02 00:00:00";266;3,2;26,7;31,7;29;3,6
"2014-08-03 00:00:00";287;4,8;26,1;33,4;25;3,6
"2014-08-04 00:00:00";323;11,9;40,8;59,1;31;3,9
"2014-08-05 00:00:00";304;4,1;38,5;44,8;25;4,1
"2014-08-06 00:00:00";310;2,8;32,6;36,9;29;4,3
"2014-08-07 00:00:00";353;6,9;38,2;48,7;25;4,4
"2014-08-08 00:00:00";459;20,7;49,9;81,6;25;5,0
"2014-08-09 00:00:00";442;12,2;38,0;56,8;20;4,7
"2014-08-10 00:00:00";435;7,4;38,3;49,6;25;4,6
"2014-08-11 00:00:00";439;11,9;52,9;71,0;28;4,8
"2014-08-12 00:00:00";390;13,2;32,1;52,3;27;5,2
"2014-08-13 00:00:00";437;8,1;48,5;60,9;34;5,1
"2014-08-14 00:00:00";408;7,5;36,2;47,7;24;5,0
"2014-08-15 00:00:00";482;18,7;43,3;71,9;18;5,3
"2014-08-16 00:00:00";394;5,0;28,1;35,9;12;5,3
"2014-08-17 00:00:00";396;4,9;25,2;32,7;14;5,4
"2014-08-18 00:00:00";525;29,1;57,4;101,9;21;5,5
"2014-08-19 00:00:00";545;16,0;59,7;84,2;24;5,5
"2014-08-20 00:00:00";479;4,6;29,7;36,8;19;5,1
"2014-08-21 00:00:00";514;13,7;38,0;59,0;16;5,5
"2014-08-22 00:00:00";464;3,6;31,6;37,1;13;5,2
"2014-08-23 00:00:00";509;4,3;29,4;36,0;16;5,0
"2014-08-24 00:00:00";499;4,1;24,7;31,0;13;5,2
"2014-08-25 00:00:00";706;47,3;52,8;125,3;24;5,8
"2014-08-26 00:00:00";652;27,3;53,9;95,7;26;6,3
"2014-08-27 00:00:00";354;20,3;37,9;69,1;21;5,5
"2014-08-28 00:00:00";;13,2;46,1;66,4;18;5,5
"2014-08-29 00:00:00";350;34,8;64,9;118,2;27;5,9
"2014-08-30 00:00:00";294;18,9;49,3;78,2;29;5,9
"2014-08-31 00:00:00";220;3,1;33,4;38,2;29;5,8
"2014-09-01 00:00:00";215;6,5;37,6;47,6;28;5,7
"2014-09-02 00:00:00";207;4,9;32,8;40,3;30;5,7
"2014-09-03 00:00:00";241;2,4;30,0;33,6;40;5,8
"2014-09-04 00:00:00";246;3,0;33,6;38,2;40;6,0
"2014-09-05 00:00:00";356;11,9;49,2;67,4;39;6,1
"2014-09-06 00:00:00";333;5,9;37,0;46,1;35;6,0
"2014-09-07 00:00:00";325;6,5;27,6;37,6;33;6,0
"2014-09-08 00:00:00";582;54,4;61,4;144,8;48;6,8
"2014-09-09 00:00:00";566;54,8;60,9;144,9;48;6,7
"2014-09-10 00:00:00";386;17,9;43,1;70,6;33;6,3
"2014-09-11 00:00:00";379;13,3;37,5;57,9;24;6,4
"2014-09-12 00:00:00";418;16,5;50,2;75,5;29;6,4
"2014-09-13 00:00:00";373;7,9;25,9;38,0;23;6,1
"2014-09-14 00:00:00";439;9,3;25,3;39,6;23;6,5
"2014-09-15 00:00:00";473;20,3;35,3;66,5;33;6,8
"2014-09-16 00:00:00";561;37,9;42,9;101,1;45;7,0
"2014-09-17 00:00:00";500;19,7;39,2;69,4;38;6,7
"2014-09-18 00:00:00";781;70,3;50,9;158,7;48;7,3
"2014-09-19 00:00:00";635;42,5;63,3;128,5;44;7,1
"2014-09-20 00:00:00";541;14,2;43,3;65,0;33;7,5
"2014-09-21 00:00:00";518;15,0;31,7;54,6;22;6,6
"2014-09-22 00:00:00";514;30,9;40,5;87,9;20;6,9
"2014-09-23 00:00:00";467;13,5;32,3;52,9;15;6,3
"2014-09-24 00:00:00";594;38,7;44,8;104,1;26;6,9
"2014-09-25 00:00:00";541;37,8;49,3;107,2;32;7,1
"2014-09-26 00:00:00";222;18,1;32,0;59,7;20;5,3
"2014-09-27 00:00:00";129;6,0;16,3;25,4;15;5,3
"2014-09-28 00:00:00";414;40,6;30,7;93,0;29;5,5
"2014-09-29 00:00:00";684;79,7;59,6;181,7;50;6,1
"2014-09-30 00:00:00";580;67,3;54,7;157,8;44;6,0
"2014-10-01 00:00:00";458;39,9;40,9;102,1;40;5,4
"2014-10-02 00:00:00";397;29,0;38,3;82,8;21;5,3
"2014-10-03 00:00:00";333;17,7;18,9;46,0;23;5,7
"2014-10-04 00:00:00";409;10,9;21,0;37,7;20;5,6
"2014-10-05 00:00:00";510;13,3;25,4;45,7;25;5,6
"2014-10-06 00:00:00";673;35,1;40,6;94,3;45;6,4
"2014-10-07 00:00:00";757;51,0;45,3;123,5;49;6,2
"2014-10-08 00:00:00";640;43,9;47,0;114,3;31;6,6
"2014-10-09 00:00:00";530;34,4;48,0;100,6;27;5,9
"2014-10-10 00:00:00";585;37,4;49,1;106,4;36;6,5
"2014-10-11 00:00:00";880;64,8;50,5;150,0;53;6,1
"2014-10-12 00:00:00";818;48,5;46,9;121,3;51;5,8
"2014-10-13 00:00:00";646;36,1;48,0;103,4;51;6,1
"2014-10-14 00:00:00";724;63,6;55,8;153,3;48;5,8
"2014-10-15 00:00:00";694;53,3;42,8;124,6;32;5,2
"2014-10-16 00:00:00";672;56,6;42,9;129,7;32;5,2
"2014-10-17 00:00:00";617;39,7;32,3;93,1;17;4,9
"2014-10-18 00:00:00";648;30,1;32,7;78,8;22;4,7
"2014-10-19 00:00:00";881;36,3;42,6;98,3;35;5,3
"2014-10-20 00:00:00";729;50,0;44,1;120,7;28;5,5
"2014-10-21 00:00:00";798;52,0;45,2;124,9;26;5,0
"2014-10-22 00:00:00";731;44,5;35,3;103,5;16;4,9
"2014-10-23 00:00:00";661;13,2;13,8;34,0;11;4,6
"2014-10-24 00:00:00";677;11,3;13,2;30,5;13;5,8
"2014-10-25 00:00:00";968;20,1;24,4;55,2;29;5,8
"2014-10-26 00:00:00";1157;28,8;33,4;77,5;38;6,6
"2014-10-27 00:00:00";;;;;;
"2014-10-28 00:00:00";;;;;;
"2014-10-29 00:00:00";1702;64,2;49,0;147,4;72;3,5
"2014-10-30 00:00:00";1397;34,7;45,9;99,1;54;4,0
"2014-10-31 00:00:00";1463;95,8;52,2;199,0;53;4,6
"2014-11-01 00:00:00";1304;26,5;41,6;82,2;44;5,3
"2014-11-02 00:00:00";1435;20,3;37,7;68,7;61;5,6
"2014-11-03 00:00:00";2155;117,9;67,1;247,9;97;6,8
"2014-11-04 00:00:00";1365;46,6;51,7;123,2;57;7,3
"2014-11-05 00:00:00";1530;61,0;57,3;150,8;52;7,4
"2014-11-06 00:00:00";1314;64,3;58,8;157,4;62;6,7
"2014-11-07 00:00:00";848;94,0;59,0;203,1;85;5,9
"2014-11-08 00:00:00";643;41,1;47,6;110,6;80;6,7
"2014-11-09 00:00:00";602;30,2;34,3;80,5;;7,5
"2014-11-10 00:00:00";973;83,3;41,0;168,8;78;3,2
"2014-11-11 00:00:00";811;57,7;49,1;137,5;68;5,3
"2014-11-12 00:00:00";917;52,2;45,2;125,3;80;2,2
"2014-11-13 00:00:00";918;49,2;43,9;119,3;74;1,2
"2014-11-14 00:00:00";1459;90,2;49,0;187,2;88;1,4
"2014-11-15 00:00:00";1149;43,4;33,7;100,2;69;1,3
"2014-11-16 00:00:00";893;28,8;29,6;73,8;43;1,3
"2014-11-17 00:00:00";734;45,5;37,2;107,0;30;1,6
"2014-11-18 00:00:00";918;60,5;34,5;127,2;31;1,8
"2014-11-19 00:00:00";779;44,4;34,0;102,0;28;1,9
"2014-11-20 00:00:00";558;24,7;17,7;55,6;14;2,3
"2014-11-21 00:00:00";614;24,8;21,2;59,2;13;2,1
"2014-11-22 00:00:00";919;43,8;30,7;97,8;37;2,4
"2014-11-23 00:00:00";767;20,1;27,5;58,4;27;2,6
"2014-11-24 00:00:00";855;38,8;31,4;90,9;37;3,8
"2014-11-25 00:00:00";976;34,7;32,1;85,3;38;3,8
"2014-11-26 00:00:00";776;32,7;27,3;77,4;36;4,5
"2014-11-27 00:00:00";789;36,4;25,9;81,7;37;4,4
"2014-11-28 00:00:00";839;27,8;22,3;65,0;35;5,4
"2014-11-29 00:00:00";811;20,7;19,5;51,3;26;6,0
"2014-11-30 00:00:00";809;18,5;17,9;46,3;32;6,1
"2014-12-01 00:00:00";748;22,4;19,0;53,4;19;6,4
"2014-12-02 00:00:00";800;26,3;22,3;62,6;12;6,5
"2014-12-03 00:00:00";942;31,7;35,0;83,6;24;6,4
"2014-12-04 00:00:00";1975;;;;71;
"2014-12-05 00:00:00";;;;;;
"2014-12-06 00:00:00";;;;;;
"2014-12-07 00:00:00";497;11,6;21,8;39,7;38;4,9
"2014-12-08 00:00:00";599;54,7;27,8;111,8;32;6,1
"2014-12-09 00:00:00";298;13,0;18,4;38,4;16;4,6
"2014-12-10 00:00:00";363;23,2;27,7;63,3;18;3,5
"2014-12-11 00:00:00";543;57,2;39,7;127,4;36;4,1
"2014-12-12 00:00:00";535;47,1;39,6;111,9;36;6,9
"2014-12-13 00:00:00";559;55,2;47,2;131,8;26;8,0
"2014-12-14 00:00:00";692;43,8;43,9;111,0;34;13,0
"2014-12-15 00:00:00";816;70,6;57,8;166,0;48;12,3
"2014-12-16 00:00:00";790;46,3;48,8;119,8;57;15,0
"2014-12-17 00:00:00";1025;83,6;47,6;175,8;41;8,6
"2014-12-18 00:00:00";765;70,1;45,9;153,3;;5,7
"2014-12-19 00:00:00";665;47,3;39,7;112,2;;9,1
"2014-12-20 00:00:00";429;16,4;30,1;55,2;20;6,7
"2014-12-21 00:00:00";323;8,3;23,3;36,0;12;6,6
"2014-12-22 00:00:00";478;30,4;36,0;82,5;21;6,1
"2014-12-23 00:00:00";476;26,0;33,6;73,5;17;4,7
"2014-12-24 00:00:00";541;17,2;26,3;52,6;25;4,5
"2014-12-25 00:00:00";504;12,2;23,9;42,7;17;4,2
"2014-12-26 00:00:00";725;26,9;32,4;73,7;28;5,3
"2014-12-27 00:00:00";611;11,7;21,0;38,9;20;5,9
"2014-12-28 00:00:00";686;8,5;15,7;28,7;31;6,1
"2014-12-29 00:00:00";595;5,3;15,9;24,0;24;6,5
"2014-12-30 00:00:00";613;6,0;17,1;26,3;20;6,1
"2014-12-31 00:00:00";1805;57,1;48,5;136,0;46;6,5
